@relation Bank_training_70pct.txt-weka.filters.unsupervised.attribute.RandomProjection-N11-R1-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute y {0,1}

@data
-1.607282,-5.335572,2.902432,3.550822,16.349891,-14.494047,-17.540418,1.927768,6.445969,2.26444,-4.637835,1
-2.821074,-1.969091,5.102233,1.605995,18.544139,-3.579445,-5.246149,4.687692,-5.639224,4.744292,-7.538844,1
2.831849,-1.506451,10.200701,-2.348792,14.217596,2.155926,5.198309,5.308048,-14.769952,3.497269,-6.81983,1
-1.408513,-6.292042,8.872883,2.363398,8.748399,0.593059,6.823461,6.768967,-11.383995,-1.656489,-10.879154,0
6.334675,-11.786976,9.603304,1.147086,4.852694,-5.724949,-2.74621,7.33642,-5.190953,-1.073756,-5.987906,1
0.848822,-5.698266,13.319414,-7.10097,25.222764,0.583679,10.238929,11.295037,-23.363855,3.137965,-13.233145,1
1.722739,-7.868336,5.455939,4.670315,7.704992,-3.621598,-7.463597,8.598672,-0.240376,-2.164181,-5.581074,0
0.620268,-5.251366,5.419868,-1.823875,18.345837,-5.115073,-7.270108,2.332774,-4.398643,-0.279,-6.783686,1
-0.487328,0.333274,2.864381,-3.870778,18.06202,-2.220897,0.735306,-2.531124,-13.273323,6.471826,-6.227656,1
-2.109664,-12.107133,10.759548,-0.721288,20.143426,-8.898197,-4.80531,11.718381,-8.096945,0.314437,-10.674612,1
1.516905,-6.179331,10.308277,1.282175,8.789794,2.027847,3.421614,12.615555,-11.283887,-2.363247,-9.131042,0
-4.172877,-4.441511,13.276839,4.132997,7.73299,4.186309,7.587294,15.453347,-9.324015,-1.545901,-10.111677,0
-6.965794,4.040234,4.524192,-3.523783,25.71682,-5.172981,-0.750553,1.590635,-13.200346,6.022932,-8.091388,0
0.256064,-9.710252,25.961411,-5.515981,18.74159,4.946521,14.607095,22.635446,-20.030774,-5.615155,-14.201058,1
-2.594823,-0.411392,5.053305,0.306092,10.95963,1.914237,2.20983,5.957196,-7.919156,-2.114048,-5.453086,0
0.89885,-4.570505,5.394826,2.159141,1.341691,2.859016,1.943066,4.42668,-2.649119,-3.61514,-4.806462,1
2.717989,-12.332644,7.095567,8.847792,5.689647,-10.667546,-17.811425,10.962658,9.256305,-5.621404,-4.95386,1
-3.444536,-2.316773,8.343832,4.67187,9.480105,0.366409,-1.295061,10.371649,-4.939762,-3.119512,-5.922523,0
-1.625744,-0.753798,6.38267,-1.341315,20.495346,-3.161706,-4.85124,2.297756,-8.147366,3.999063,-6.006806,1
-1.404985,-2.216992,7.713271,-0.262885,26.608495,-8.989919,-14.122415,8.536009,-2.954973,-1.478252,-7.841936,0
0.122529,-9.796084,2.259732,3.93064,16.342085,-14.032377,-19.6306,-4.620382,9.075413,-1.491332,-7.557435,1
1.727005,-2.905522,7.558491,0.67024,11.51317,1.995609,1.069282,5.198768,-8.530506,-0.147361,-6.974762,1
-8.428913,0.404278,8.64554,-0.353459,24.404946,-3.626906,-8.981274,9.526328,-4.76448,-0.251782,-7.111928,0
2.390092,-11.213869,8.937856,3.579624,9.796246,-7.018588,-11.383986,7.520861,3.686119,-6.969248,-7.378198,1
-3.64157,-4.639499,11.261821,1.010302,24.050871,-6.324637,-6.117848,7.815812,-6.790691,2.141697,-10.779655,0
3.159731,-7.284685,8.165774,-1.118208,20.119998,-4.968312,-4.006883,8.0469,-8.202016,1.678369,-8.495688,1
-1.410569,-8.105154,1.200299,7.518775,6.150716,-9.516166,-16.140404,4.541246,11.085416,-1.713361,-5.494454,0
-6.620871,-2.218812,6.33169,3.359031,9.898107,3.477171,7.199208,9.649378,-12.1573,-0.153518,-10.19063,0
-0.505636,2.482849,1.839597,0.38655,11.833036,-2.043089,-3.094741,0.824863,-4.597201,0.648597,-2.630675,0
-4.793528,-2.017798,15.391232,-1.980297,30.978705,-4.125202,-7.86718,16.857212,-9.633027,-3.124459,-11.170112,0
-4.429895,-6.375193,7.247364,2.465868,24.69072,-11.720275,-13.894673,6.731514,-1.351696,3.467101,-8.872429,0
1.892562,-4.208711,4.853986,0.858329,6.11427,0.268322,-0.112347,7.223118,-4.491268,-1.64697,-4.640211,1
-5.982095,0.887131,15.112776,-3.658573,16.779055,-1.757364,9.050644,6.698005,-16.595036,6.692626,-6.227221,0
0.670132,-7.88829,23.324431,5.617808,15.209881,5.625512,13.083785,27.382817,-17.771005,-3.801241,-18.836712,0
-0.220198,-5.636302,5.819471,5.847658,9.908043,-6.030067,-7.683537,6.760591,0.853088,0.623553,-6.787283,0
-4.181385,-10.878312,2.168149,7.772781,13.411765,-7.05745,-18.742114,2.157167,8.246823,-6.327604,-8.494026,1
2.249865,0.193735,19.520964,-9.201576,16.872528,-2.007288,9.13391,9.247626,-18.176206,2.854323,-3.424468,0
-1.91297,1.022442,4.836368,-2.399624,12.83456,0.530258,1.183567,1.921523,-8.082736,2.74819,-3.99505,1
-2.347203,1.957611,1.909681,1.944195,13.743165,-7.353017,-3.35172,0.964033,-1.044039,1.951803,-6.252538,0
0.345294,-2.477105,11.263203,1.366252,10.938588,1.269661,7.489075,15.577471,-13.262001,-3.807915,-10.950716,0
-3.203712,-11.069436,1.808887,7.165031,13.734481,-15.505871,-12.445519,8.231957,-1.4905,3.070859,-10.724512,0
-5.734302,0.198244,20.873883,-3.689875,26.999033,7.553265,12.532737,18.415919,-24.245158,-3.002628,-14.020689,1
-0.540292,-8.551434,10.01209,-2.192374,26.171943,-10.313438,-10.299691,9.815032,-11.166465,1.152253,-11.465597,0
3.947616,-8.236539,7.820239,2.302351,8.901765,-4.495295,-7.321435,6.892952,0.303818,-5.168215,-6.524856,1
3.625417,-1.306429,8.168873,-2.708092,12.516263,2.593981,4.184144,5.426124,-11.037879,-0.793253,-6.826492,1
-2.560008,-2.293093,10.558874,-2.770883,16.790732,3.073693,6.197605,7.923278,-15.426096,-3.983886,-10.698545,1
0.007526,-6.052312,22.34096,-6.717697,17.999058,9.858273,18.498111,22.704274,-25.154053,-4.259308,-13.466235,1
-1.678308,-10.593152,21.538865,-2.358544,14.027086,5.997532,12.714091,20.30645,-15.245363,-7.832533,-14.214832,1
9.773228,-12.341649,12.699047,3.052192,16.244254,-6.123536,-10.355666,10.773787,-2.715955,-7.458784,-11.368053,1
-2.490395,-2.380731,6.302155,-0.838156,25.129436,-9.826174,-12.183466,6.262005,-4.048979,-0.293829,-6.070317,0
-4.566572,-1.408858,4.579838,5.834996,21.433587,-10.566874,-10.611191,2.876224,-0.501653,3.491309,-9.289243,0
-0.529741,-7.593813,11.161553,2.978588,11.048989,-3.278506,-2.090528,10.724171,-2.652458,-3.867398,-9.857175,1
-1.921772,2.05441,7.041568,-0.526874,12.558782,1.957565,3.36758,6.854354,-9.764172,-1.196311,-5.127508,0
3.085711,-9.84523,11.64167,0.771173,15.082583,-2.319089,2.500617,11.361682,-12.887407,0.382291,-11.50243,0
-0.968269,-5.643037,6.261733,-7.157875,24.909563,-9.46346,-1.966536,-3.327937,-10.60278,9.438713,-6.463049,1
3.613117,-5.108025,8.917176,0.703466,13.657341,0.456369,-1.198531,5.643816,-7.900848,-1.86684,-8.51202,1
-0.997762,-2.913433,11.632949,-2.859172,14.886897,3.32374,5.231799,7.859093,-11.892262,-2.091925,-8.725443,1
5.732876,-9.119874,7.126811,-0.153253,14.988833,-11.839697,-14.18331,9.939203,2.350815,-4.733335,-5.442332,1
-1.826345,2.427273,6.800146,-3.22684,16.61365,-2.147119,-0.115756,5.743724,-8.250773,-1.237119,-4.392807,0
-2.492586,-5.809639,5.071612,-2.673343,26.882629,-12.998838,-12.946223,7.407956,-8.694177,0.175686,-9.079882,0
-8.349593,0.150434,6.363462,5.467247,22.005521,-7.850187,-15.511986,6.474417,1.607238,2.73799,-5.842801,0
3.104504,-5.917082,6.683465,-1.079026,17.347019,-2.945076,-2.967075,7.971884,-11.313693,0.806726,-9.052015,0
3.603964,-21.376271,7.76312,-0.394593,16.457434,-8.157319,-1.518829,12.236237,-7.676551,-6.756429,-17.926626,0
-0.61765,-2.931685,17.022554,-7.019769,16.445074,-3.343579,7.459337,5.084847,-15.183002,5.59749,-3.639006,1
1.483542,-9.090723,21.529598,-3.470761,22.859824,7.857613,12.140385,22.952858,-23.244624,-6.220869,-17.003996,1
1.435017,-1.137578,6.291566,-3.37778,21.981502,0.826667,4.160092,7.53631,-14.198552,-1.425085,-9.905156,1
-2.246552,-0.405826,11.428643,4.786344,16.137494,-0.332655,4.9641,13.360442,-10.75466,0.273258,-12.165911,0
1.426815,-4.500173,6.718857,2.627373,7.854539,3.620061,3.472263,6.205085,-10.268356,-4.861311,-9.377751,0
-2.088414,-8.113615,3.82783,6.1893,7.2156,-6.88151,-5.408727,4.887072,1.474134,2.854715,-6.662839,0
-3.813046,0.763814,12.25595,-4.823522,13.672627,-5.070035,1.20665,0.831179,-10.026836,7.1998,0.267399,0
4.756047,-8.100278,10.750682,-1.318397,23.656126,-3.503596,-6.9258,2.056727,-7.952013,-3.045256,-11.974705,1
-1.847715,-10.953465,16.945602,0.883512,13.945725,5.650954,7.996854,24.925697,-15.486024,-6.074459,-13.232092,1
-4.518328,4.636614,14.297392,-2.289613,23.729562,3.396578,13.720568,13.292864,-20.408562,2.39534,-13.378027,1
-1.756046,-4.795236,14.323958,-3.836041,13.130194,-0.473501,5.435621,6.840897,-13.367298,2.483004,-6.565234,1
-5.86085,-8.84755,-9.510862,4.014123,8.888471,-0.547101,10.927315,-2.372957,-6.521901,9.084094,-12.283008,1
-1.757393,-4.093368,1.21549,1.33578,13.198928,-5.548097,-7.407495,2.311547,-1.731419,2.420648,-8.172802,0
-0.673175,2.692666,7.833329,-4.435342,19.943336,-2.598187,-0.122439,6.104847,-10.190548,-0.961517,-5.282129,0
1.414281,-11.113413,9.74782,2.559507,1.638057,-4.824449,-5.597763,7.571651,2.470576,-3.531805,-3.205782,1
-8.773485,-0.221067,-1.090014,0.340191,22.625449,-5.526171,-5.024943,-1.177603,-9.077694,6.68816,-8.122311,0
-0.181164,-4.281467,5.903022,4.943099,8.41364,-0.116681,2.482237,11.943077,-9.084009,-1.86769,-9.779382,0
2.081497,-10.14193,2.163114,5.990574,0.676272,-6.012543,-12.107351,9.38789,6.238761,-4.921748,-5.158617,0
-6.071859,-2.909831,7.998807,1.204999,25.875995,-11.106104,-10.957609,8.950805,-3.263252,0.644895,-8.477592,0
-3.990843,-1.300624,4.610848,1.79352,19.176446,-6.594596,-7.405779,1.459929,-3.560926,5.652305,-6.660721,0
-6.141443,-15.22662,10.645545,4.724828,16.510963,-12.790913,-8.092641,17.555501,-6.425016,0.233142,-15.572818,1
-0.765398,-3.437713,10.384711,-7.223981,25.503903,-4.238742,3.659343,-2.447208,-18.89005,11.23856,-7.927812,1
-1.984461,-2.125742,20.459415,-7.069157,28.13126,-0.398094,13.494904,20.478089,-24.00974,0.378491,-17.580676,0
-4.464952,-2.120842,1.146731,3.006108,19.298865,-11.332102,-19.466213,2.446912,5.596868,-0.044279,-3.687022,0
0.02868,-6.818179,3.133672,-1.039949,22.209282,-5.186842,-8.583388,3.863582,-6.977372,2.3585,-7.944125,1
-2.057391,-1.803734,4.213771,-0.70231,14.887177,1.177875,-0.195834,1.637911,-8.917446,2.97377,-6.162699,1
-5.133082,-7.15875,13.012211,1.438554,21.930774,-3.170545,-10.151916,8.535149,-3.421813,-2.221639,-9.600659,1
-1.876212,2.007221,9.930267,-3.702161,21.943521,0.911207,1.023281,10.005253,-15.307449,-0.098449,-8.144634,0
0.264349,2.490541,7.741526,-3.084129,13.19394,1.135698,4.367591,7.702604,-10.429898,-2.561555,-4.930875,0
-1.839734,-3.072886,6.384509,-0.074744,10.274181,0.142657,0.20372,2.710626,-5.809498,-2.371541,-5.139302,1
3.736757,-9.369801,18.220518,-0.115061,4.633945,-3.504699,2.468688,14.044667,-7.568155,-3.165627,-3.976512,1
-0.157164,-2.871574,5.42383,0.303797,7.046327,3.28621,5.650235,9.169273,-11.233007,-3.949968,-7.405151,0
0.460962,-2.815697,15.882178,-8.605936,24.063274,-0.562672,6.348557,14.803571,-19.581228,-1.802335,-11.27773,0
0.175036,-3.946432,5.183942,-2.244525,19.163416,-5.447141,-7.123832,2.869742,-5.126429,0.996729,-6.087385,1
2.805779,-5.926891,8.952206,0.573758,20.488445,-6.450064,-9.771987,5.824816,-4.705991,-0.429778,-8.070245,1
1.598742,-0.861437,4.408916,-3.687385,18.905887,-4.270195,-1.18894,5.195923,-14.488207,0.538926,-8.162358,0
-5.386381,-2.746242,11.0521,-4.606504,15.664995,-2.035916,7.743285,5.018424,-13.436704,6.700328,-4.686104,0
3.365451,-7.77579,4.897223,-0.120285,17.534478,-8.711885,-12.604968,2.911921,-0.220669,-1.857973,-6.566393,0
-2.327627,1.676861,6.728443,-5.724143,25.674061,-5.010566,0.741946,2.465621,-13.816175,1.608702,-10.043471,0
0.077636,-3.464792,13.11535,-0.557287,23.820889,-6.855481,-7.137953,13.349489,-7.462753,-4.129478,-8.635739,0
-1.422044,-8.134976,1.570477,-0.456079,9.835148,-2.859266,-2.871489,8.040149,-6.36009,-0.253472,-6.455854,0
-5.482512,2.524075,3.950653,-2.010348,22.627454,-2.643728,-2.409348,1.177343,-12.844957,4.599711,-6.575855,0
-0.086735,-5.149222,1.879836,9.939315,7.581343,-10.3438,-14.861739,5.184152,7.585947,-1.697864,-4.618427,0
-2.290477,-8.231906,8.429904,3.879125,15.890122,-11.581565,-13.339225,8.041183,3.848432,-1.575549,-7.782605,0
-2.296289,-0.123238,3.760703,0.445239,17.19017,-2.516177,-1.071426,2.180889,-6.959869,0.66441,-7.886836,1
-0.412536,-4.96304,8.346395,-5.445652,15.683312,-7.974108,-4.850956,1.678959,-5.423213,3.164064,-3.019291,1
3.383566,-6.610316,28.437672,-12.699997,25.574686,7.157571,22.949326,23.403365,-38.079468,-1.363743,-17.891823,0
2.314241,-2.043128,8.446067,-0.861931,17.664943,-0.978983,-1.697703,5.978203,-9.89052,1.457747,-7.252625,1
-6.801048,-7.525693,21.565701,-2.932133,34.097348,-1.908331,5.176936,21.431708,-25.711441,2.113573,-20.061866,0
7.004968,-10.791394,4.417609,3.234847,5.6327,-4.548907,-4.682946,6.675958,-3.766606,-3.400907,-7.913728,1
1.07371,-10.063117,16.671321,0.491208,15.701987,-2.724591,-2.891873,16.211756,-6.04877,-7.620085,-10.944733,1
-0.875003,-11.385866,8.736019,0.550535,18.197285,-7.529952,-8.865212,13.060744,-2.227994,-1.542657,-9.727028,0
-1.492363,-3.200817,4.738849,-3.151524,15.450695,-2.25888,-1.73538,0.621683,-8.830087,1.231509,-7.068062,1
0.267715,-10.866738,5.376822,3.110875,19.547624,-15.654104,-7.170608,8.444755,-6.703911,1.472964,-14.703301,0
-0.034239,-4.667541,1.279514,3.825942,8.036412,-6.911787,-8.888584,-1.174407,4.037608,0.62826,-4.947594,0
-5.896021,3.361067,4.427636,-5.175982,24.577157,-5.982927,-0.681862,0.801243,-11.732609,3.879487,-7.834939,0
-2.789217,-2.84835,1.916757,6.487497,8.282824,-4.76373,-3.998835,-0.755572,2.339146,-1.283269,-8.404868,1
0.855687,-4.84956,16.410349,-4.915626,12.399866,-0.785446,7.736087,6.467101,-15.95574,2.236473,-5.209573,0
-2.323893,-3.76278,11.098068,-1.29019,14.575292,-9.746472,-6.216439,3.510138,-5.400595,3.785059,-2.078535,1
-1.457486,0.697643,22.515221,-6.104419,24.214481,10.014214,18.016094,21.223049,-27.09001,-5.692308,-14.362123,0
3.568835,-4.562928,4.052725,6.519974,6.263429,-1.704305,-7.240991,9.368399,-0.38634,-4.312897,-4.757793,0
-3.262167,-8.731335,2.833797,7.035322,14.182753,-13.299974,-18.199786,4.943759,7.298637,1.640405,-5.91497,0
0.919418,-0.485474,7.949205,0.789589,11.946277,1.20648,4.036527,5.038521,-13.291841,1.888586,-6.263176,0
1.717848,-2.331548,4.627638,-4.733333,17.289631,-1.451921,5.250755,0.135076,-15.317144,6.226901,-7.671759,1
-1.527958,-4.473536,9.849376,0.253145,10.921918,-0.821553,4.295366,11.928174,-10.233599,-0.442498,-9.890458,0
-6.775487,-1.673845,8.599541,4.902587,19.629613,-3.554424,-5.877292,15.238663,-2.660375,-0.172804,-11.34818,0
3.775858,-11.941734,6.994519,5.621599,11.485736,-8.772532,-14.752839,9.545958,3.538476,-4.549234,-7.15481,1
4.332957,-13.393065,6.924239,6.057216,3.951769,2.289924,-1.385289,7.933961,-5.600424,-6.023464,-11.501026,0
4.814937,-4.514299,6.305372,-2.813836,10.475272,-0.97911,-0.771101,10.238124,-7.573461,-3.215639,-7.810765,0
2.347112,-0.942661,14.135385,-4.025295,20.58428,0.115881,4.851182,9.617044,-16.644658,-1.347897,-8.923773,0
-0.310393,-12.623912,11.072814,5.145592,6.821429,-2.270381,-3.460677,7.475624,1.664364,-8.472784,-11.886262,0
-1.857631,-4.754119,3.739921,-3.790749,22.086389,-9.426611,-8.17381,-3.45402,-8.217837,6.878997,-5.844848,1
-0.544008,-7.877051,5.803007,5.881087,19.390818,-11.451753,-9.481201,6.890933,2.145161,-3.132328,-12.916061,1
0.674281,-5.012943,7.879955,-3.91083,20.781084,-3.52853,2.159575,-0.677445,-15.268032,7.809372,-8.575947,1
-7.302493,-2.786061,1.863329,1.379545,22.29276,-14.266115,-14.561238,-0.453744,2.529336,6.993608,-5.128955,0
5.727345,-5.323626,4.072028,0.184184,7.666476,-3.871154,-3.930895,5.671001,-4.882286,-1.526324,-5.560894,0
0.698528,-5.783865,5.502899,4.331499,4.363773,2.870939,4.088713,9.212499,-5.892724,-3.39961,-6.658481,1
-0.105014,-5.752432,6.131336,3.344674,10.554159,-0.029372,-0.784653,-0.504887,-2.49839,-6.347826,-10.849741,1
3.9728,-7.28749,6.257013,3.024951,5.727508,2.449229,-0.651712,0.669621,-2.274629,-9.90942,-9.004369,1
1.607244,-2.437568,6.597197,5.697473,11.498445,-2.961336,1.942183,10.543029,-8.90154,0.282246,-11.621143,0
-0.692547,-2.162251,3.517951,-0.515075,12.620823,-3.825848,-5.874338,0.123478,-2.305398,1.164146,-3.851149,1
2.947911,-5.476938,4.783347,2.317557,3.270712,-0.088772,-2.068668,3.645384,-0.846891,-3.701631,-4.77074,1
-0.489715,-4.501775,13.335705,-0.418367,9.843754,5.510942,10.70437,19.841506,-16.750503,-6.812639,-10.741751,0
-0.33708,-6.261832,5.135378,8.724777,4.719789,-4.427832,-3.786155,6.723781,2.146543,0.395982,-8.723931,0
1.117993,0.730578,7.976709,-1.939382,10.003917,2.238981,5.01304,7.905186,-9.168012,-4.610413,-5.493969,0
-4.129349,1.365612,5.416094,2.207533,10.790238,0.276983,2.781616,4.858664,-6.291592,-0.099445,-6.526089,0
-2.967221,-10.340245,7.475334,5.817523,5.41109,-4.158422,-5.924248,13.705904,1.575815,-4.480789,-10.197124,0
-2.610021,-2.853254,3.327297,3.072645,12.60272,-2.91596,-3.142181,3.798169,-4.088722,3.91273,-6.694859,1
-4.216505,-1.700297,9.625943,-0.869084,16.75802,-1.212433,2.031811,6.818684,-8.567708,1.610175,-8.816264,1
3.037425,-0.369233,4.231924,-2.288541,21.663978,-3.914113,-4.832211,-0.886117,-10.551815,5.42138,-6.513842,0
4.494935,-3.045039,11.262538,-3.944804,18.065607,1.360005,3.014804,6.894936,-12.842677,-2.096861,-9.373637,1
-4.861795,2.456982,4.724705,0.717552,17.190566,-3.460477,3.546748,5.291461,-11.130509,4.30795,-9.773073,0
-4.322358,-5.945558,4.465251,-0.627502,14.906689,5.234476,13.130078,8.290079,-17.023972,-1.922065,-13.678277,0
-1.409615,0.326998,6.05093,-4.138261,22.545705,-5.074935,-5.427998,1.305783,-7.941515,3.904477,-5.187263,1
-2.004213,-2.019009,5.852194,-3.624447,17.152686,0.673194,0.971329,1.872283,-9.884165,1.246196,-6.916137,1
1.652609,-6.192284,7.919023,1.78226,17.158759,-5.998995,-9.765304,5.463693,-2.766216,-0.70538,-7.180923,0
3.466966,-11.282754,23.295996,-9.442739,30.056118,-5.149036,7.296959,21.229051,-23.174365,-1.45664,-15.351141,0
-1.245806,-3.311554,12.60567,4.174949,6.219549,-1.259237,7.048657,5.886199,-8.496119,3.65778,-7.81374,0
2.543074,-8.802152,8.390874,2.62356,15.5236,-5.334859,-10.057858,4.389756,-1.310643,-3.256837,-8.573525,1
-0.585072,-3.209935,19.122023,-5.751167,15.357731,6.597914,13.40748,18.39756,-17.977356,-5.87609,-11.024452,1
3.988494,-12.25341,10.206965,2.791772,12.308352,-7.137589,-11.536946,7.345015,2.47413,-7.969375,-8.963821,1
3.272863,-5.474545,14.144821,1.854696,15.288357,-3.450473,-3.186007,17.408363,-6.732032,-7.719526,-8.85903,0
0.246974,-6.075291,5.524185,5.853924,2.195129,-0.923825,-4.323904,7.615722,0.680298,-2.354023,-4.221518,0
3.256022,-11.438545,1.227631,8.672782,8.496679,-7.164835,-7.788496,9.684913,1.331496,-4.86174,-9.566423,0
5.578818,-6.030637,6.016273,-3.052435,9.585521,-2.915458,-0.161962,9.685688,-8.231496,-3.248096,-6.746897,0
-0.79046,-6.24563,2.900947,4.999016,11.605004,-12.951616,-15.956966,3.406868,7.514167,0.71818,-4.371422,0
-0.74459,1.739893,8.686398,-6.3857,27.76469,-2.18797,1.112943,4.713734,-18.028705,1.379553,-9.59764,0
-3.216957,-8.100784,12.994523,6.478029,16.06987,-4.431149,-5.542831,12.674027,-2.701032,-6.122345,-12.233822,1
-4.878047,-0.432177,8.223396,0.873865,10.357596,2.710553,8.425649,9.757145,-12.534579,-1.379225,-9.608604,0
6.216738,-15.313066,18.749783,-3.042447,21.349611,-6.782202,0.733719,17.75456,-14.575614,-3.058487,-14.055374,1
2.041897,-1.982737,7.667644,-1.809303,18.454356,-2.500339,-0.106808,2.933351,-8.731626,1.406122,-9.332443,1
-6.370726,-5.203547,1.225189,5.366084,19.054527,-9.156937,-18.948733,3.565491,4.801577,-0.45156,-5.842029,0
2.596014,-5.768057,7.104828,1.688692,8.744624,0.157296,1.190774,2.977392,-4.268079,-2.967197,-9.56931,1
-2.521181,-2.111202,5.526641,-0.300802,14.069358,1.035943,0.333825,3.404159,-7.531781,-3.119246,-7.1121,1
0.729111,-10.272772,8.737702,2.30517,19.817374,-15.028304,-20.602892,7.499278,5.61909,-3.483328,-6.373329,1
-2.164789,-4.158188,3.563222,3.493295,11.78514,-2.583892,-3.288457,3.261201,-3.360936,2.637001,-7.39116,1
4.583196,-11.122868,6.959489,5.751306,4.654631,-1.8661,-6.179382,9.364959,0.34362,-5.986296,-7.596585,1
-2.405926,0.350338,5.122463,-3.726303,21.627453,-2.801459,-1.701891,0.951656,-12.055111,0.68301,-7.771823,0
-4.421381,-4.857691,10.523835,-2.533269,20.978656,-0.370813,1.446865,10.983568,-15.23219,1.643404,-10.423594,0
0.996388,-7.142932,6.71024,-5.625723,25.560465,-11.792847,-12.595524,8.839792,-7.41662,-0.333,-10.132677,0
3.993441,-2.849915,17.566846,-6.077765,20.21971,6.809115,13.010215,18.342384,-22.525601,-3.157767,-12.362851,1
-5.023843,-2.519163,9.660972,-0.998792,23.589124,-8.118865,-6.541646,6.999684,-5.372851,3.047237,-8.374489,0
-4.946171,2.275671,5.417579,0.759339,15.535125,-1.265447,1.198164,3.379564,-7.35979,1.446815,-6.792501,1
6.47557,-12.073472,12.518763,6.802244,6.930681,1.380004,-2.853912,12.30459,-4.091806,-7.607086,-11.249154,0
-6.101276,1.964706,2.956723,1.475103,13.198688,-1.201696,1.124693,4.295893,-6.436248,2.307404,-5.592271,0
-3.967535,-0.012537,0.08432,-4.92834,23.432723,-2.343478,1.172246,-1.145861,-9.733596,6.062554,-7.339969,1
-0.727204,-3.659888,23.290881,-7.494966,32.575464,0.236622,5.704161,20.576992,-21.836456,-2.604237,-14.323957,0
-4.523644,-1.692649,7.426764,-2.931951,19.271514,1.155578,8.700162,8.877048,-17.900719,4.735074,-15.501488,1
1.19745,0.597772,12.947677,-4.761951,19.742754,3.809144,9.783289,13.575754,-21.292386,-2.422415,-10.744784,0
-0.22947,-2.47188,6.880346,-5.453764,18.017871,-5.508883,-2.782321,5.548971,-9.168449,0.621758,-6.258778,0
-3.037005,0.13642,8.865786,3.370676,8.210674,5.192525,6.918087,14.155397,-8.412236,-3.181585,-9.34054,0
-7.834485,-1.577193,14.897875,-3.579384,30.977123,2.521358,3.680057,11.29077,-20.240425,4.627475,-12.115325,0
-9.081978,1.457358,14.217767,-1.24196,20.057339,6.631321,9.303791,11.705929,-17.534964,-0.849303,-9.91414,0
-4.469353,-4.915746,8.768134,-3.128227,27.474826,-8.759129,-7.892344,8.136074,-7.61065,2.912171,-8.198223,0
