@relation Bank_limited-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K8-P500.0-S1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute y {no,yes}

@data
32,management,married,secondary,3935,yes,no,unknown,29,may,129,2,-1,0,unknown,no
46.855812,management,married,secondary,1124.015986,yes,no,cellular,19.64472,may,951.367582,1.867855,369.033742,4.609194,unknown,yes
52,blue-collar,married,primary,1331,yes,no,cellular,29,jul,213,2,-1,0,unknown,no
56,management,married,tertiary,15520,no,no,cellular,18,nov,420,1,-1,0,unknown,no
38,management,single,tertiary,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no
25,technician,married,tertiary,914,yes,no,cellular,12,may,185,2,-1,0,unknown,no
39.268839,management,married,secondary,986.462806,no,no,cellular,19.753652,oct,178.278013,1.079758,67.100954,1.132929,unknown,yes
35.681284,management,divorced,tertiary,0,yes,no,cellular,28.708755,apr,149.110512,1.567031,-1,0,unknown,yes
33.362938,blue-collar,married,primary,-409.234394,yes,no,cellular,16.916087,may,689.845758,1.852933,-1,0,unknown,yes
43,blue-collar,married,secondary,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no
43,admin.,married,secondary,264,yes,no,cellular,17,apr,113,2,-1,0,unknown,no
41.480189,services,married,secondary,39.808194,yes,no,cellular,19.683544,aug,551.79662,1.086444,45.398627,0.241826,unknown,yes
36,services,married,secondary,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown,no
40.97304,technician,single,secondary,1041.048393,no,no,cellular,7.413767,aug,677.432384,1,-1,0,unknown,yes
32,admin.,single,secondary,739,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
48,management,married,primary,1910,yes,no,unknown,29,may,413,2,-1,0,unknown,no
30.680964,management,married,secondary,725.100228,yes,no,cellular,12.11823,may,578.37166,2.513271,-1,0,unknown,yes
22,student,single,tertiary,691,no,no,cellular,19,aug,338,1,-1,0,unknown,yes
48.672956,technician,single,secondary,513.411772,yes,no,cellular,17.895544,jul,663.058681,3.136472,-1,0,unknown,yes
44,services,divorced,secondary,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
55,blue-collar,married,primary,1086,yes,no,cellular,6,may,146,1,272,2,failure,no
34.597321,management,married,secondary,3030.555396,no,no,cellular,12.752519,may,325.736506,1,-1,0,unknown,yes
39,management,single,tertiary,0,yes,no,cellular,12,may,561,4,369,3,failure,no
46,technician,married,tertiary,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no
24.062321,technician,married,secondary,552.024535,no,no,cellular,17.432156,apr,386.468631,2,-1,0,unknown,yes
32,management,married,secondary,6217,yes,yes,cellular,18,nov,486,2,181,2,failure,no
45.098095,management,married,tertiary,1246.451577,no,no,cellular,10.359494,aug,396.441919,2.799133,-1,0,unknown,yes
32,admin.,divorced,secondary,5,yes,yes,cellular,18,may,82,3,363,2,other,no
33,management,married,tertiary,1412,yes,no,unknown,19,aug,480,1,-1,0,unknown,yes
28.207241,services,married,secondary,455.984515,yes,no,cellular,16.897787,may,520.47442,1.448295,210.002715,1.505432,failure,yes
45.949567,technician,married,secondary,198.88519,no,no,cellular,3.310329,feb,223.080088,1.909834,114.141342,0.546288,success,yes
49,housemaid,married,primary,889,no,no,telephone,7,jul,388,1,-1,0,unknown,yes
51.991195,management,married,tertiary,1783.426321,no,no,cellular,8.233943,jun,275.088787,1,64.59384,1.365833,unknown,yes
40.389685,services,married,secondary,150.792478,yes,no,cellular,8.882999,aug,570.898856,1,44.046608,2.933854,unknown,yes
46.431542,technician,married,tertiary,3302.740256,no,no,cellular,12.525879,aug,1629.976731,5.451369,-1,0,unknown,yes
34,student,single,unknown,1281,no,no,cellular,25,aug,279,1,117,1,failure,no
49.522985,management,married,tertiary,52.576732,no,no,cellular,19.495125,aug,919.716303,2.010977,-1,0,unknown,yes
38,blue-collar,married,secondary,526,yes,yes,unknown,23,may,553,2,-1,0,unknown,no
30,services,married,secondary,699,yes,no,unknown,29,may,544,1,-1,0,unknown,no
55,technician,married,secondary,273,yes,no,cellular,29,jan,84,3,183,3,failure,no
37,blue-collar,divorced,secondary,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no
24,services,married,tertiary,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no
46,admin.,married,secondary,22,yes,no,cellular,7,aug,414,4,-1,0,unknown,no
34,technician,single,secondary,341,no,yes,cellular,29,jan,136,1,262,3,failure,no
36,technician,divorced,secondary,487,no,yes,cellular,11,aug,268,3,-1,0,unknown,no
36,student,single,unknown,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no
52,technician,married,secondary,64,no,no,telephone,29,aug,20,2,-1,0,unknown,no
37.48757,management,married,tertiary,1289.459033,no,no,cellular,24.178824,jun,188.897066,1,0.180362,0.486494,unknown,yes
51,entrepreneur,married,tertiary,5403,no,no,unknown,6,jun,42,1,-1,0,unknown,no
72.05988,blue-collar,married,secondary,498.93165,no,no,cellular,16.260256,jul,985.166791,4.379334,-1,0,unknown,yes
40.718483,management,married,tertiary,1054.477188,no,no,cellular,14.936298,mar,239.883283,2.297096,-1,0,unknown,yes
42.557,management,married,tertiary,1056.97089,no,no,cellular,11,mar,149.759646,1.519091,57.048828,3.080976,unknown,yes
54,blue-collar,married,unknown,310,yes,no,telephone,28,jan,526,4,258,3,other,no
36,blue-collar,married,secondary,63,yes,no,unknown,2,jun,56,8,-1,0,unknown,no
45.077439,management,married,secondary,2779.589107,no,no,cellular,6.954436,may,181.254857,1,-1,0,unknown,yes
32.597635,blue-collar,married,secondary,62.879271,yes,no,cellular,25.238785,may,468.679406,2,74.668975,1.312241,unknown,yes
50,blue-collar,married,secondary,181,yes,no,cellular,17,apr,599,2,-1,0,unknown,no
39,self-employed,single,unknown,0,no,no,unknown,20,jun,13,11,-1,0,unknown,no
54.374982,management,married,secondary,4072.08813,yes,no,cellular,15.775332,apr,125.014026,1,74.093626,9.650297,unknown,yes
56,management,divorced,tertiary,442,no,no,unknown,28,may,77,3,-1,0,unknown,no
39,admin.,single,secondary,163,yes,no,cellular,30,jan,107,2,-1,0,unknown,no
27.131529,blue-collar,married,secondary,18.017458,no,no,cellular,15.692978,may,520.655059,2,-1,0,unknown,yes
55.404425,management,married,tertiary,4.925942,no,no,cellular,14.14956,jul,893.42604,1.35731,-1,0,unknown,yes
34.961153,management,single,secondary,2488.726074,no,no,cellular,11.46197,feb,173.458263,3.620302,-1,0,unknown,yes
32,student,single,tertiary,0,no,no,cellular,6,aug,101,5,3,6,other,no
57,management,married,tertiary,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,no
27.932283,student,single,secondary,204.179293,no,no,cellular,7.408144,oct,89.923336,1,53.120465,0.28492,unknown,yes
61.591416,management,married,secondary,4318.824866,yes,no,cellular,14.1214,may,885.113239,1.13166,-1,0,unknown,yes
32.964187,management,married,secondary,1.394472,no,no,cellular,16.795717,may,537.181773,1.098296,53.060326,4.905339,unknown,yes
28,management,single,tertiary,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no
38.196901,blue-collar,single,secondary,209.060269,no,no,cellular,3,mar,326.809639,1.925263,-1,0,unknown,yes
34,technician,single,secondary,2178,yes,no,cellular,26,may,41,1,-1,0,unknown,no
26,admin.,single,secondary,802,no,no,cellular,30,jan,77,1,2,2,other,no
40.934394,admin.,married,secondary,4944.886519,no,no,cellular,6.206977,apr,331.520992,1.533315,151.722797,3.809876,unknown,yes
46.141602,management,married,secondary,2950.875829,no,no,cellular,10.496076,may,425.501715,1,-1,0,unknown,yes
39,admin.,married,tertiary,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no
27,blue-collar,married,secondary,-584,yes,no,cellular,7,may,411,2,-1,0,unknown,no
37,technician,single,secondary,267,no,no,cellular,13,may,121,1,-1,0,unknown,no
35,services,married,secondary,505,yes,yes,unknown,27,may,371,2,-1,0,unknown,no
60.573434,blue-collar,divorced,secondary,1655.209805,no,no,cellular,13.049828,jun,607.640917,1,-1,0,unknown,yes
50.105725,management,married,primary,2202.817836,yes,no,cellular,28.006061,may,1174.235017,1.508219,339.329929,1.317851,unknown,yes
59,blue-collar,married,secondary,0,yes,no,unknown,5,may,226,1,-1,0,unknown,no
53.585708,services,married,secondary,377.798421,no,no,cellular,11.595964,may,1005.640086,2.22599,-1,0,unknown,yes
34,admin.,married,secondary,645,yes,no,unknown,19,may,420,1,-1,0,unknown,no
49,blue-collar,married,primary,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no
48,management,married,primary,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,no
43,blue-collar,married,primary,2519,yes,no,cellular,16,apr,257,2,146,9,other,no
35,management,divorced,tertiary,473,no,yes,cellular,5,aug,37,2,-1,0,unknown,no
35.622914,management,married,tertiary,2809.478576,yes,no,cellular,26.00275,aug,867.43587,3.943018,-1,0,unknown,yes
27,blue-collar,single,secondary,113,no,no,cellular,22,jul,39,17,-1,0,unknown,no
31.237232,technician,single,secondary,2456.013313,no,no,cellular,13.491884,feb,167.282707,1,187.608991,2.404388,failure,yes
37,services,single,secondary,1050,yes,no,cellular,3,feb,586,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,310,no,no,cellular,1,sep,76,1,-1,0,unknown,no
32,self-employed,married,tertiary,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no
33,technician,single,secondary,2085,no,no,cellular,9,feb,501,2,-1,0,unknown,yes
28.735066,blue-collar,married,secondary,409.346121,yes,no,cellular,5.109532,jul,696.965775,1,-1,0,unknown,yes
53,unknown,married,primary,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
33,management,single,tertiary,349,no,no,cellular,22,aug,182,1,-1,0,unknown,no
48.212056,management,married,tertiary,1213.593744,no,no,cellular,8.593211,jun,265.388081,1.122612,-1,0,unknown,yes
26,services,single,secondary,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no
34,self-employed,married,tertiary,263,no,no,cellular,4,may,203,1,78,8,other,no
30,housemaid,single,secondary,1924,no,no,cellular,6,feb,170,1,-1,0,unknown,no
36,blue-collar,single,primary,1313,yes,no,unknown,20,jun,8,10,-1,0,unknown,no
39,self-employed,married,tertiary,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,yes
48.370816,management,single,secondary,16.861727,no,no,cellular,13.495318,aug,670.08911,3.645564,-1,0,unknown,yes
41.602479,management,married,secondary,217.526615,yes,no,cellular,14.409959,may,572.029827,1,-1,0,unknown,yes
47,blue-collar,married,secondary,0,yes,no,cellular,21,jul,676,1,-1,0,unknown,no
38,blue-collar,married,secondary,-388,yes,no,unknown,9,may,412,1,-1,0,unknown,no
40,services,single,secondary,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
44.487132,technician,married,secondary,209.360632,no,no,cellular,16.422327,apr,191.269732,1,75.844108,1.245737,unknown,yes
42.240588,management,married,secondary,2581.84778,no,no,cellular,5.533805,jun,323.112037,1.139864,327.136496,2.080676,success,yes
47,admin.,divorced,secondary,136,no,yes,cellular,23,jul,70,1,-1,0,unknown,no
59,management,married,primary,1727,no,no,telephone,25,may,500,4,358,2,failure,yes
37,management,married,tertiary,238,no,no,cellular,3,feb,185,1,92,1,success,yes
31,blue-collar,single,tertiary,2197,yes,no,unknown,23,may,146,3,-1,0,unknown,no
46,management,single,tertiary,334,yes,no,telephone,4,may,36,6,90,2,other,no
30,technician,single,secondary,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes
41.077296,blue-collar,married,secondary,205.463059,yes,no,cellular,12.422531,may,486.283606,1,-1,0,unknown,yes
38.677949,technician,single,secondary,656.55632,yes,no,cellular,10.31108,jul,603.368627,2.329687,-1,0,unknown,yes
31.20844,management,married,tertiary,412.30567,yes,no,cellular,2.031199,may,776.950716,3.836618,-1,0,unknown,yes
59,retired,married,secondary,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes
48,management,married,tertiary,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
51,management,married,tertiary,5108,yes,no,cellular,8,oct,272,1,102,8,other,no
53.619124,technician,married,secondary,1025.359808,yes,no,cellular,18.785069,may,865.716387,1,-1,0,unknown,yes
44.405681,services,married,secondary,882.260375,no,no,cellular,13.790418,apr,889.253943,3.59566,-1,0,unknown,yes
40.736486,admin.,single,secondary,82.146575,yes,no,cellular,17.369101,jul,1222.720159,5.274918,-1,0,unknown,yes
60.150334,admin.,divorced,tertiary,0,yes,no,cellular,23.677692,oct,248.763289,1.123844,-1,0,unknown,yes
46.366955,admin.,married,secondary,46.228485,no,no,cellular,18.914741,oct,230.893783,2.529508,270.267541,1.125409,failure,yes
46,admin.,married,secondary,4958,yes,no,cellular,17,nov,64,3,150,5,other,no
33.042942,management,married,tertiary,4138.277217,yes,no,cellular,4.166912,apr,308.814123,2.457174,152.685815,8.607068,unknown,yes
31,technician,single,secondary,1014,yes,no,cellular,23,jul,158,4,-1,0,unknown,no
32.626739,technician,married,secondary,477.370029,no,no,cellular,18.249223,apr,413.609288,1.455216,-1,0,unknown,yes
26,entrepreneur,married,tertiary,37,yes,yes,cellular,6,may,207,1,363,2,failure,no
41,entrepreneur,divorced,secondary,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no
31.354343,management,married,tertiary,369.836291,yes,no,cellular,9.578316,may,771.582358,1,-1,0,unknown,yes
48,management,divorced,tertiary,108,yes,no,unknown,27,may,89,2,-1,0,unknown,no
26,admin.,married,secondary,0,no,no,unknown,27,may,755,1,-1,0,unknown,no
36,management,married,tertiary,1133,yes,no,cellular,4,aug,293,1,181,2,other,yes
61.431804,management,married,tertiary,633.469051,no,no,cellular,20.922318,may,311.890577,3.936551,58.323879,2.863963,success,yes
41,student,married,secondary,1309,no,no,unknown,20,jun,28,4,-1,0,unknown,no
34,management,married,tertiary,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes
52,admin.,married,secondary,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
38.784223,services,married,secondary,104,yes,no,cellular,17.387456,may,633.302408,3,-1,0,unknown,yes
28,blue-collar,married,secondary,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no
36,management,single,tertiary,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,no
50,management,divorced,tertiary,356,no,no,cellular,8,may,198,2,358,5,other,no
30.179448,management,married,secondary,945.693535,no,no,cellular,26.955131,oct,224.9728,2.658901,-1,0,unknown,yes
39,blue-collar,married,secondary,0,yes,no,cellular,30,apr,53,1,325,1,failure,no
31,services,married,secondary,413,yes,no,unknown,13,may,65,1,-1,0,unknown,no
38.814147,management,married,secondary,57.22753,no,no,cellular,19.774242,oct,225.177815,2,337.62099,2.354173,success,yes
48,management,married,primary,3230,yes,no,telephone,20,nov,207,3,-1,0,unknown,no
30.770762,blue-collar,married,secondary,224.509852,no,no,cellular,18.484216,mar,384.194761,1.346877,-1,0,unknown,yes
53.516647,admin.,married,secondary,3837.727314,no,no,cellular,10.074484,apr,272.612426,2,56.194853,0.435863,success,yes
49,management,single,secondary,61,yes,no,cellular,29,jan,185,2,246,1,failure,no
32,management,single,tertiary,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown,no
37,services,divorced,secondary,490,yes,no,cellular,2,feb,73,1,-1,0,unknown,no
29,management,married,tertiary,581,yes,yes,cellular,14,jul,192,2,-1,0,unknown,no
30.998217,management,married,secondary,2740.782756,no,no,cellular,8.863085,jun,361.475968,3.602761,-1,0,unknown,yes
45.929386,management,married,secondary,425.503901,no,no,cellular,13.159721,aug,297.224926,1.179127,13.311359,0.939955,unknown,yes
42,blue-collar,married,primary,1156,yes,no,telephone,20,apr,37,1,-1,0,unknown,no
35,blue-collar,married,primary,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
50,management,married,secondary,421,no,no,cellular,20,nov,22,5,-1,0,unknown,no
36,technician,married,tertiary,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
46.787465,blue-collar,married,secondary,762.80444,no,no,cellular,17.876235,jul,961.478125,2.189735,124.528356,6.187051,unknown,yes
32,services,married,secondary,180,yes,no,telephone,15,may,45,2,-1,0,unknown,no
62.413722,management,married,secondary,1553.837421,no,no,cellular,22.583434,jun,286.049284,2.770457,-1,0,unknown,yes
30,blue-collar,married,secondary,6,yes,no,cellular,28,jan,241,3,-1,0,unknown,no
27,entrepreneur,single,secondary,376,yes,yes,cellular,5,may,273,1,-1,0,unknown,no
57,entrepreneur,divorced,secondary,25,yes,no,cellular,11,may,652,1,370,4,other,no
41.152663,blue-collar,married,secondary,189.885955,no,no,cellular,8.719248,mar,354.420103,6.410624,-1,0,unknown,yes
66,management,married,tertiary,2169,no,no,cellular,7,jul,282,1,-1,0,unknown,no
60.509983,technician,single,secondary,493.78544,no,no,cellular,25.155112,apr,361.666862,3.114914,47.34023,0.227579,unknown,yes
42.243978,services,married,secondary,273.590333,yes,no,cellular,22.541456,may,1726.792475,3.50735,-1,0,unknown,yes
36.371487,technician,single,secondary,-167.066021,yes,no,cellular,13,may,1120.289408,5.766545,-1,0,unknown,yes
29.960192,management,married,secondary,1085.718578,yes,no,cellular,16.380488,aug,97.714531,1,350.677655,3.831473,other,yes
37.778289,technician,married,secondary,955.621459,no,no,cellular,14.590068,may,785.457261,1,-1,0,unknown,yes
31,services,married,secondary,-331,yes,no,unknown,23,may,203,5,-1,0,unknown,no
53,blue-collar,married,secondary,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no
30,technician,married,secondary,371,no,no,cellular,7,aug,124,2,-1,0,unknown,no
29.349257,management,married,secondary,4507.367721,yes,no,cellular,12.57453,may,773.840806,1.115978,-1,0,unknown,yes
44,management,married,secondary,-665,no,no,cellular,30,jul,342,3,-1,0,unknown,no
31,services,single,secondary,864,yes,no,cellular,6,may,100,1,-1,0,unknown,no
39.748207,blue-collar,married,secondary,548.213912,yes,no,cellular,11.976171,jul,653.249849,1.431883,-1,0,unknown,yes
32,blue-collar,married,secondary,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes
30,management,married,secondary,-559,yes,yes,cellular,7,may,98,1,167,2,failure,no
61,management,married,tertiary,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,yes
36,technician,divorced,tertiary,1174,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
37,blue-collar,single,primary,851,yes,no,cellular,15,may,151,1,352,1,failure,no
32,blue-collar,married,secondary,150,no,no,cellular,5,feb,210,1,-1,0,unknown,no
43,unemployed,married,secondary,3529,no,no,cellular,5,feb,169,2,-1,0,unknown,no
37,self-employed,married,secondary,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,no
46,blue-collar,married,primary,2904,no,no,cellular,20,apr,277,2,-1,0,unknown,no
60,self-employed,single,tertiary,179,no,yes,cellular,29,jul,79,4,-1,0,unknown,no
57,admin.,married,secondary,2137,no,no,telephone,8,jul,132,7,-1,0,unknown,no
60,management,married,secondary,725,yes,no,cellular,8,jul,266,1,-1,0,unknown,no
52,retired,divorced,primary,353,no,no,cellular,31,jul,395,4,-1,0,unknown,no
